ID,SalePrice
1461,122917.444767788
1462,160386.700570608
1463,178995.884188264
1464,202612.846786545
1465,200467.056218905
1466,171531.806756901
1467,180471.784133598
1468,165184.284169757
1469,188471.187776419
1470,121167.614935235
1471,186222.006239152
1472,98614.7863474785
1473,95560.8492050636
1474,151416.923646694
1475,124661.589396959
1476,353410.08082353
1477,263061.305161676
1478,295081.904123482
1479,283241.806795964
1480,544616.698185822
1481,340912.749485409
1482,211944.964621023
1483,176136.059395484
1484,165957.751846597
1485,188107.070534053
1486,194051.384736543
1487,328756.315254074
1488,235669.728638572
1489,198475.189737659
1490,247142.492340685
1491,195804.812554723
1492,95267.7941971861
1493,166276.462606305
1494,286076.047701984
1495,283497.573878263
1496,234623.216711422
1497,177680.686390302
1498,193578.940632413
1499,158974.502855531
1500,159149.116018618
1501,179686.378428764
1502,150260.157428272
1503,302104.867828833
1504,244075.818367387
1505,231320.969614498
1506,190020.169680456
1507,256081.625182941
1508,201070.104019151
1509,159727.575623823
1510,146617.640500919
1511,172067.738100304
1512,176153.175993465
1513,143353.831165973
1514,163047.680110832
1515,191817.787447872
1516,151555.064107059
1517,163811.014842134
1518,128713.757690153
1519,213560.644337304
1520,130070.901831285
1521,130943.128136507
1522,181431.871439205
1523,113294.715962211
1524,119418.329190265
1525,125225.121825012
1526,111695.029164275
1527,105775.390810143
1528,135697.335685799
1529,161094.933523122
1530,204325.201621578
1531,110376.118769057
1532,95052.9127020882
1533,159866.629321351
1534,84847.9655508157
1535,144101.355549112
1536,105575.682422166
1537,64107.6551561342
1538,153953.465382328
1539,200750.346367017
1540,83264.4288368199
1541,139961.124066252
1542,147185.866925748
1543,194133.094951098
1544,84987.3966856458
1545,118958.44542974
1546,141675.185272147
1547,137730.586669014
1548,138173.895875331
1549,128550.636029388
1550,133609.751487857
1551,101520.190843995
1552,147062.902494483
1553,146824.635601847
1554,125264.460292732
1555,163897.947990032
1556,89857.2927883859
1557,108790.866648217
1558,104323.973816063
1559,53695.6088881131
1560,132677.655326186
1561,129033.770251631
1562,135910.411322614
1563,124393.680649807
1564,160391.104700128
1565,140761.003733166
1566,238168.819733856
1567,78070.6133578108
1568,252262.280668141
1569,133987.518824054
1570,133813.959112731
1571,118878.152556151
1572,144321.835031814
1573,229097.200692022
1574,130034.731588208
1575,237898.458105486
1576,237907.309380897
1577,180904.134817509
1578,134639.964987829
1579,151306.57169713
1580,192291.122023632
1581,157113.323491094
1582,129390.675243699
1583,318633.955658905
1584,221776.454688846
1585,143427.713432816
1586,80760.8125587147
1587,110579.674558845
1588,149276.211307284
1589,99727.3635717905
1590,136066.893976713
1591,97465.8256466727
1592,104645.688897385
1593,121038.641458095
1594,133664.124351824
1595,109104.235389436
1596,228157.25232478
1597,201515.87240889
1598,225126.16625943
1599,175786.043079127
1600,166337.065204672
1601,73839.1578172972
1602,117241.350923085
1603,60152.1296344571
1604,279501.398392025
1605,237320.018499596
1606,169636.055035613
1607,179183.450097937
1608,217371.02829073
1609,182587.57844176
1610,153546.307667084
1611,133970.437694963
1612,171151.624773606
1613,167699.314865221
1614,119840.397411163
1615,86992.9068248075
1616,78014.8345554754
1617,90146.4244137965
1618,144023.258294555
1619,138449.136253677
1620,182102.64480431
1621,134869.526406692
1622,146681.0030187
1623,268423.600258119
1624,208933.363817045
1625,115397.13152399
1626,168347.782268243
1627,193061.856960646
1628,268665.071318451
1629,176949.491901297
1630,389907.184389027
1631,228425.482372854
1632,248901.412925824
1633,168146.629430099
1634,180365.516473515
1635,173445.557092974
1636,151967.523809329
1637,207536.725421213
1638,177683.445817353
1639,181079.230610203
1640,244767.046376208
1641,177895.883735877
1642,240713.332950725
1643,217981.9876134
1644,226032.485345401
1645,232277.450394354
1646,158956.232317844
1647,149375.841207026
1648,125624.231733378
1649,138997.699719856
1650,112638.720356092
1651,122357.319924958
1652,99235.582126452
1653,102239.347649883
1654,147025.005953254
1655,144462.023763122
1656,142632.380003473
1657,151344.33910346
1658,148116.520444036
1659,130364.260327259
1660,151574.283054231
1661,466556.384049144
1662,396404.560705712
1663,375713.039296126
1664,602767.418561187
1665,293619.88108394
1666,306839.905932144
1667,371928.191300235
1668,322661.380005453
1669,293651.581525752
1670,329406.48955739
1671,282364.985293072
1672,448259.716005121
1673,304546.872780601
1674,250927.654129456
1675,205716.134248634
1676,202180.572300584
1677,223960.491730592
1678,508968.117066959
1679,392953.657600351
1680,311588.850788562
1681,229460.609376785
1682,313774.756626008
1683,195194.381477161
1684,177898.674607041
1685,173894.982937941
1686,169415.790521931
1687,168237.367505023
1688,186366.884800529
1689,187672.706016068
1690,195107.802520436
1691,184834.810082494
1692,246007.390128644
1693,169810.158451179
1694,179955.161541017
1695,164113.162855326
1696,274198.941698416
1697,172026.28579135
1698,341749.831274192
1699,321275.528142638
1700,253817.881354337
1701,258101.560875252
1702,243768.87160466
1703,243020.919928778
1704,279587.329115219
1705,230613.007451955
1706,178046.679170986
1707,203107.496603923
1708,202495.224845138
1709,267202.000500965
1710,224082.135437283
1711,269040.384154859
1712,254301.099768928
1713,266045.405817607
1714,216376.875994371
1715,203336.371481305
1716,184448.527391867
1717,176430.619785563
1718,140595.271437577
1719,202758.637290318
1720,231398.557903842
1721,153540.705371282
1722,120942.818800264
1723,149928.598852784
1724,201929.816359597
1725,236614.242690763
1726,185731.690349779
1727,150924.243332076
1728,157788.566639895
1729,166777.918156951
1730,147960.003138024
1731,120132.845724265
1732,132203.852975989
1733,112624.00714326
1734,125790.412899069
1735,119570.374168039
1736,109757.7030208
1737,298155.078224853
1738,241985.258669898
1739,247802.179768359
1740,231557.83416848
1741,203439.374203599
1742,166705.104449102
1743,171012.722680646
1744,320648.515378955
1745,215504.659420909
1746,188353.412534697
1747,221337.895599928
1748,229852.960365054
1749,139957.088868064
1750,120890.607498966
1751,246113.743117236
1752,116993.149155067
1753,144303.506202895
1754,193828.35987358
1755,158664.331892034
1756,132396.741036875
1757,120576.445792509
1758,143519.659983464
1759,158093.91188461
1760,162828.963877244
1761,147811.451826223
1762,178739.07465139
1763,171500.046214611
1764,110008.04663526
1765,145415.541992421
1766,197773.190723791
1767,234852.827946583
1768,137729.835245871
1769,162875.982301714
1770,152378.6937778
1771,116023.407555992
1772,135186.85307535
1773,119924.268259542
1774,152476.710555923
1775,140086.833292927
1776,128099.625260469
1777,103170.009944179
1778,137670.423826248
1779,134457.440367507
1780,163661.156233474
1781,121784.904774134
1782,93901.9252782614
1783,140725.76253511
1784,112127.436521384
1785,114368.452882199
1786,156829.501643287
1787,159350.943254505
1788,65684.1779433769
1789,95925.2366385094
1790,83391.1073609561
1791,200128.713321145
1792,155216.976736482
1793,129286.236233036
1794,154689.484792699
1795,137004.626769796
1796,129061.017140423
1797,114838.246411637
1798,117337.427188659
1799,112591.875172975
1800,128862.528797979
1801,121744.028360205
1802,131096.249356272
