ID,SalePrice
1461,123596.885642489
1462,162640.296637449
1463,180823.65702195
1464,197552.311471761
1465,196848.745952419
1466,171769.37752634
1467,175988.588984744
1468,165196.164415786
1469,186612.044786174
1470,123055.174703379
1471,190941.360614182
1472,96446.0526796967
1473,95483.7423457587
1474,152126.074735037
1475,125842.98952673
1476,364477.699148512
1477,258754.682279749
1478,290429.957494041
1479,285107.884182556
1480,522173.318814717
1481,336660.523469443
1482,210480.126070186
1483,173137.395250131
1484,166770.482940419
1485,183940.993406078
1486,194044.524106496
1487,337388.55072374
1488,236899.965372512
1489,200490.336247957
1490,236884.532402668
1491,194949.468574506
1492,95342.5429211596
1493,175292.449878836
1494,295649.221801844
1495,290367.329343502
1496,236268.773914891
1497,179845.777578638
1498,180065.366889957
1499,159505.14044178
1500,156228.408980426
1501,177778.0847884
1502,149722.168886749
1503,300142.761768581
1504,244303.613552515
1505,230277.809926793
1506,189395.848745896
1507,250876.573945551
1508,201294.246220146
1509,163246.021186717
1510,146372.146622725
1511,160802.901976921
1512,175003.860506886
1513,142945.972036603
1514,157026.996934816
1515,196088.681080969
1516,152714.747049353
1517,162115.875946832
1518,131959.89566715
1519,215619.427826964
1520,132608.876588798
1521,133756.185115721
1522,177156.047526597
1523,113279.121241299
1524,120803.668143295
1525,125187.028473853
1526,116796.062575743
1527,105283.809503371
1528,134250.940980221
1529,156932.10336814
1530,191817.852306156
1531,108059.230310981
1532,95771.9294008422
1533,153992.185036489
1534,101740.751355767
1535,147112.680294561
1536,105795.12234428
1537,67562.1144897794
1538,155040.205051502
1539,197091.94439493
1540,85638.5168526997
1541,141577.193482331
1542,145010.383970981
1543,204903.881586952
1544,83970.9276352594
1545,113714.124520851
1546,135644.823580988
1547,136783.325309271
1548,134819.693394818
1549,123520.41483778
1550,136047.24164646
1551,107246.251052706
1552,141512.792665253
1553,149764.464783066
1554,122109.058089569
1555,165629.658669311
1556,87506.8954445689
1557,102112.392169333
1558,97924.0758910002
1559,60762.6424647685
1560,130383.812937784
1561,127868.054994929
1562,132430.680228055
1563,123649.735367223
1564,157061.777895851
1565,143516.644832725
