ID,SalePrice
1461,123379.083229768
1462,161403.351276777
1463,181137.677598486
1464,198151.678782587
1465,197414.266725544
1466,172024.821178042
1467,176135.904224791
1468,165329.024457059
1469,186266.453660991
1470,121950.257784474
1471,191418.490722382
1472,96577.2507173693
1473,95896.6600652104
1474,151905.589206162
1475,124915.065233885
1476,366459.292100463
1477,261593.749703816
1478,293494.080714094
1479,281392.922027561
1480,526961.373641436
1481,339876.683462553
1482,210184.965624153
1483,173759.597342836
1484,166225.459675392
1485,183550.083028686
1486,193253.132819379
1487,339456.57857543
1488,237039.735816403
1489,202024.125729261
1490,235538.298177388
1491,194712.684360384
1492,94282.4246327948
1493,173913.391660997
1494,291807.639146655
1495,290437.422709297
1496,236516.041491342
1497,180822.080376085
1498,180813.948596029
1499,159026.516595157
1500,155711.924534457
1501,179462.083767313
1502,149519.559024122
1503,297022.118914758
1504,243996.206375453
1505,229557.288537642
1506,189516.069342159
1507,250541.385465909
1508,201512.413733218
1509,163670.727678395
1510,146517.061534116
1511,161840.506656915
1512,174874.781732257
1513,140802.49684535
1514,161975.271937515
1515,196235.758026795
1516,153627.263696153
1517,162808.347654334
1518,132535.717252807
1519,215023.78047752
1520,132265.661887643
1521,133880.300395221
1522,176773.256980211
1523,112890.881134576
1524,120821.056035927
1525,125428.940371753
1526,115740.489073401
1527,105037.448174314
1528,134490.83302933
1529,157112.967147925
1530,190681.694289488
1531,108928.217662826
1532,95405.2045647175
1533,153200.681637514
1534,97381.0743970188
1535,147350.513037904
1536,107173.90821182
1537,67816.0316180139
1538,157794.807746836
1539,195822.721197204
1540,85927.6227990995
1541,141760.574131937
1542,143937.690474654
1543,205427.098828625
1544,84202.2552878269
1545,114288.638031749
1546,135977.30278234
1547,136227.080994163
1548,136890.902552026
1549,122887.414636893
1550,135996.001235348
1551,107447.086900256
1552,139901.439426935
1553,150540.697781133
1554,121880.108305117
1555,165868.062414775
1556,86906.9750827083
1557,103529.047572302
1558,97966.8634621385
1559,62030.5382906897
1560,132734.679336349
1561,130689.373260812
1562,132654.734046031
1563,123017.053464416
1564,158037.96774741
1565,142703.729836382
1566,240915.738778126
1567,76920.9625328903
1568,244823.29239113
1569,132460.491525517
1570,135468.369543932
1571,120604.211273697
1572,145878.078737069
1573,237240.853720512
1574,118316.097385419
1575,232987.208157618
1576,234092.475873947
1577,187579.811051157
1578,137285.941937144
1579,148827.122693903
1580,193424.872621799
1581,154021.900882485
1582,129234.519571402
1583,323345.860358007
1584,223255.462844506
1585,143886.745826553
1586,76074.19188765
1587,106932.495665338
1588,151507.226368055
1589,99488.831611245
1590,135120.421343585
1591,97100.4981426293
1592,104945.332978441
1593,123216.983880524
1594,128884.994987954
1595,108367.938581712
1596,232701.990764404
1597,196137.061880849
1598,217770.907677802
1599,178233.04821521
1600,169694.189143837
1601,71444.3167756081
1602,115693.671536929
1603,67315.3134866392
1604,271366.314560703
1605,238984.008158985
1606,168721.897586601
1607,176366.756306178
1608,214617.798419937
1609,186851.451721522
1610,151684.715166137
1611,134444.723027993
1612,169113.691090467
1613,162479.681232756
1614,120855.467080652
1615,86109.4013808824
1616,77060.6398498674
1617,89850.599566056
1618,136144.072629452
1619,137168.909964375
1620,168887.359118657
1621,134621.450436672
1622,145076.319307381
1623,271469.18920947
1624,209937.660293535
1625,119058.960572344
1626,165888.705250435
1627,191079.483717768
1628,270798.322456037
1629,178801.136975534
1630,373263.786986163
1631,223175.627600771
1632,245096.105154115
1633,168437.941313115
1634,182506.871551809
1635,175886.588045695
1636,151690.389199293
1637,201331.766022473
1638,185086.369636729
1639,180125.865464326
1640,250569.373897964
1641,179945.325799505
1642,233133.080087141
1643,222378.186571569
1644,228672.263892158
1645,215384.929225641
1646,158865.196137517
1647,153858.105552686
1648,128832.769198503
1649,137696.097137263
1650,112917.106684873
1651,122764.464925062
1652,97664.3999002667
1653,99053.15755994
1654,149663.251486926
1655,148825.669898365
1656,143043.077665917
1657,151171.025907574
1658,148451.523951011
1659,131439.871251277
1660,151358.250716644
1661,461712.216613478
1662,401359.789924558
1663,381990.311223615
1664,445001.944239212
1665,296209.402991904
1666,313889.160470361
1667,368566.52242537
1668,322477.531848307
1669,290479.117687349
1670,339086.36035934
1671,271089.226130098
1672,443754.409398124
1673,301299.926549688
1674,250092.1832361
1675,196217.116502988
1676,193957.629024772
1677,221303.727939572
1678,476836.045180587
1679,389397.26496594
1680,324444.243255596
1681,235913.850536572
1682,313767.822022321
1683,185882.891408804
1684,175870.128561306
1685,174190.042261394
1686,169738.543333525
1687,166496.67483578
1688,187794.031180079
1689,190141.186374029
1690,195526.63662293
1691,182845.283276669
1692,255625.700984291
1693,167101.005628356
1694,179840.17899808
1695,164843.411634394
1696,280401.776980482
1697,170034.738607994
1698,350958.833550858
1699,319406.353658628
1700,250269.076660706
1701,263630.990506491
1702,245326.048216544
1703,247457.479277814
1704,282528.059884545
1705,231487.602645556
1706,242487.296085176
1707,209271.927571634
1708,202049.472855848
1709,272348.403070873
1710,223703.736736854
1711,265832.593448108
1712,263951.195724854
1713,267194.919737033
1714,218366.343782022
1715,204945.828733538
1716,185674.354100288
1717,177934.200980738
1718,138903.251928105
1719,201696.444658201
1720,237036.346538224
1721,160288.930968849
1722,123307.059100619
1723,150822.676705068
1724,202714.191787192
1725,235656.347743676
1726,184941.824567652
1727,152443.422539786
1728,165226.734573184
1729,162658.180621165
1730,149977.290407846
